,time,open,high,low,close,tick_volume,spread,real_volume,symbol
7463,1727426700,1.1138,1.1138,1.11355,1.11371,56,6,0,EURUSD
7464,1727426760,1.11372,1.1138,1.11353,1.11374,66,6,0,EURUSD
7465,1727426820,1.1137299999999999,1.11389,1.11364,1.11389,50,6,0,EURUSD
7466,1727426880,1.11388,1.11398,1.11385,1.11398,33,6,0,EURUSD
7467,1727426940,1.11396,1.11396,1.1137,1.11371,37,6,0,EURUSD
7468,1727427000,1.11371,1.11388,1.11369,1.11385,32,6,0,EURUSD
7469,1727427060,1.11385,1.11387,1.11378,1.11384,33,6,0,EURUSD
7470,1727427120,1.11384,1.1141,1.1138,1.11404,45,6,0,EURUSD
7471,1727427180,1.11407,1.11447,1.11407,1.11442,70,6,0,EURUSD
7472,1727427240,1.1144,1.11448,1.1142,1.11421,44,6,0,EURUSD
7473,1727427300,1.11421,1.11429,1.1141,1.1141,39,6,0,EURUSD
7474,1727427360,1.1141,1.1143,1.11407,1.11429,38,6,0,EURUSD
7475,1727427420,1.11428,1.11441,1.11424,1.11441,26,6,0,EURUSD
7476,1727427480,1.11442,1.11449,1.11431,1.1143399999999999,54,6,0,EURUSD
7477,1727427540,1.11433,1.1145,1.11431,1.1144,49,6,0,EURUSD
7478,1727427600,1.11443,1.11443,1.1143,1.11432,46,6,0,EURUSD
7479,1727427660,1.11432,1.11439,1.1143,1.11433,36,6,0,EURUSD
7480,1727427720,1.11433,1.11438,1.11424,1.11429,45,6,0,EURUSD
7481,1727427780,1.1143,1.1143,1.11406,1.1141,48,6,0,EURUSD
7482,1727427840,1.11408,1.11412,1.114,1.11403,50,6,0,EURUSD
7483,1727427900,1.11403,1.11416,1.11396,1.11397,47,6,0,EURUSD
7484,1727427960,1.11397,1.11398,1.11376,1.11376,50,6,0,EURUSD
7485,1727428020,1.11376,1.11406,1.11368,1.11395,70,6,0,EURUSD
7486,1727428080,1.11395,1.11418,1.11395,1.11418,59,6,0,EURUSD
7487,1727428140,1.11417,1.11418,1.11404,1.11413,48,6,0,EURUSD
7488,1727428200,1.11413,1.11414,1.11407,1.11409,31,6,0,EURUSD
7489,1727428260,1.11409,1.11409,1.11392,1.11393,46,6,0,EURUSD
7490,1727428320,1.11393,1.11405,1.11393,1.114,38,6,0,EURUSD
7491,1727428380,1.11401,1.11421,1.11401,1.11412,35,6,0,EURUSD
7492,1727428440,1.11413,1.11433,1.11412,1.11432,43,6,0,EURUSD
7493,1727428500,1.11432,1.11441,1.11431,1.1143399999999999,35,6,0,EURUSD
7494,1727428560,1.11433,1.11448,1.11422,1.11443,46,6,0,EURUSD
7495,1727428620,1.11441,1.11441,1.1142,1.1142,38,6,0,EURUSD
7496,1727428680,1.1142,1.11426,1.11414,1.11423,33,6,0,EURUSD
7497,1727428740,1.11423,1.11431,1.11423,1.11426,28,6,0,EURUSD
7498,1727428800,1.11426,1.11426,1.11419,1.11425,18,6,0,EURUSD
7499,1727428860,1.11425,1.11432,1.11412,1.11414,32,6,0,EURUSD
7500,1727428920,1.11412,1.11436,1.11408,1.11433,40,6,0,EURUSD
7501,1727428980,1.11433,1.11442,1.11428,1.11439,36,6,0,EURUSD
7502,1727429040,1.1144,1.1145100000000001,1.11438,1.11446,30,6,0,EURUSD
7503,1727429100,1.11446,1.11452,1.11445,1.11449,33,6,0,EURUSD
7504,1727429160,1.11448,1.11469,1.11448,1.11465,38,6,0,EURUSD
7505,1727429220,1.11465,1.11478,1.11461,1.11468,44,6,0,EURUSD
7506,1727429280,1.11468,1.11483,1.11465,1.11477,41,6,0,EURUSD
7507,1727429340,1.11478,1.115,1.11478,1.1149499999999999,61,6,0,EURUSD
7508,1727429400,1.11493,1.11493,1.11467,1.11479,64,6,0,EURUSD
7509,1727429460,1.11479,1.11499,1.11478,1.11486,49,6,0,EURUSD
7510,1727429520,1.11486,1.11499,1.11486,1.11498,36,6,0,EURUSD
7511,1727429580,1.11497,1.11498,1.11491,1.11496,23,6,0,EURUSD
7512,1727429640,1.11498,1.11517,1.11493,1.11513,45,6,0,EURUSD
7513,1727429700,1.11513,1.1152,1.11507,1.11518,40,6,0,EURUSD
7514,1727429760,1.11518,1.11519,1.11503,1.11509,32,6,0,EURUSD
7515,1727429820,1.11509,1.11513,1.11502,1.1151200000000001,32,6,0,EURUSD
7516,1727429880,1.11511,1.11513,1.11489,1.11507,59,6,0,EURUSD
7517,1727429940,1.11505,1.11518,1.11503,1.11518,36,6,0,EURUSD
7518,1727430000,1.11518,1.11518,1.11494,1.11506,43,6,0,EURUSD
7519,1727430060,1.11506,1.11508,1.11497,1.11503,38,6,0,EURUSD
7520,1727430120,1.11504,1.11507,1.11494,1.11494,27,6,0,EURUSD
7521,1727430180,1.11494,1.11497,1.1148,1.1148,27,6,0,EURUSD
7522,1727430240,1.11482,1.11494,1.11482,1.11486,28,6,0,EURUSD
7523,1727430300,1.11486,1.11525,1.11486,1.11525,43,6,0,EURUSD
7524,1727430360,1.11522,1.11524,1.11511,1.11524,40,6,0,EURUSD
7525,1727430420,1.11523,1.11536,1.1151200000000001,1.1151200000000001,39,6,0,EURUSD
7526,1727430480,1.1151200000000001,1.11529,1.1151200000000001,1.11529,30,6,0,EURUSD
7527,1727430540,1.11529,1.11539,1.11529,1.11536,47,6,0,EURUSD
7528,1727430600,1.11536,1.11541,1.11534,1.11538,21,6,0,EURUSD
7529,1727430660,1.11538,1.11541,1.11519,1.11535,58,6,0,EURUSD
7530,1727430720,1.11536,1.1155,1.11536,1.11546,37,6,0,EURUSD
7531,1727430780,1.11547,1.11575,1.11547,1.11574,43,6,0,EURUSD
7532,1727430840,1.11573,1.11574,1.11567,1.11571,21,6,0,EURUSD
7533,1727430900,1.11571,1.11583,1.11571,1.11579,33,6,0,EURUSD
7534,1727430960,1.11579,1.11581,1.11573,1.11574,21,6,0,EURUSD
7535,1727431020,1.11575,1.11593,1.11575,1.11584,42,6,0,EURUSD
7536,1727431080,1.11586,1.11588,1.11583,1.11588,19,6,0,EURUSD
7537,1727431140,1.11588,1.11595,1.11588,1.11589,22,6,0,EURUSD
7538,1727431200,1.1159,1.11611,1.1159,1.11603,49,6,0,EURUSD
7539,1727431260,1.11604,1.11621,1.11601,1.1161699999999999,41,6,0,EURUSD
7540,1727431320,1.11619,1.1163,1.11594,1.11594,57,6,0,EURUSD
7541,1727431380,1.11595,1.11595,1.11583,1.11585,34,6,0,EURUSD
7542,1727431440,1.11583,1.11588,1.11568,1.11569,46,6,0,EURUSD
7543,1727431500,1.11569,1.11585,1.11557,1.11559,41,6,0,EURUSD
7544,1727431560,1.11561,1.11573,1.1155599999999999,1.11558,44,6,0,EURUSD
7545,1727431620,1.1156,1.11564,1.11552,1.1156,31,6,0,EURUSD
7546,1727431680,1.11561,1.11591,1.1156,1.11589,47,6,0,EURUSD
7547,1727431740,1.11589,1.1159,1.11568,1.11582,40,6,0,EURUSD
7548,1727431800,1.11584,1.1159,1.11582,1.11583,28,6,0,EURUSD
7549,1727431860,1.11583,1.11585,1.11567,1.11576,44,6,0,EURUSD
7550,1727431920,1.11576,1.11579,1.11571,1.11576,22,6,0,EURUSD
7551,1727431980,1.11578,1.11589,1.11577,1.11586,26,6,0,EURUSD
7552,1727432040,1.11586,1.11591,1.11577,1.11587,41,6,0,EURUSD
7553,1727432100,1.11587,1.11593,1.11576,1.11587,39,6,0,EURUSD
7554,1727432160,1.11587,1.11589,1.11572,1.11579,31,6,0,EURUSD
7555,1727432220,1.11579,1.11589,1.11566,1.11588,40,6,0,EURUSD
7556,1727432280,1.11588,1.11594,1.11583,1.1159,33,6,0,EURUSD
7557,1727432340,1.1159,1.11597,1.1159,1.11594,16,6,0,EURUSD
7558,1727432400,1.11593,1.11613,1.11592,1.11612,28,6,0,EURUSD
7559,1727432460,1.11612,1.11621,1.11608,1.11609,28,6,0,EURUSD
7560,1727432520,1.11609,1.11613,1.11602,1.11612,33,6,0,EURUSD
7561,1727432580,1.11612,1.11616,1.11609,1.11613,20,6,0,EURUSD
7562,1727432640,1.11613,1.11615,1.11609,1.11614,26,6,0,EURUSD
7563,1727432700,1.11613,1.11623,1.11612,1.11618,40,6,0,EURUSD
7564,1727432760,1.11618,1.11633,1.11616,1.1162,37,6,0,EURUSD
7565,1727432820,1.1162,1.11629,1.11615,1.11616,34,6,0,EURUSD
7566,1727432880,1.11616,1.11627,1.11616,1.1162,22,6,0,EURUSD
7567,1727432940,1.11618,1.11628,1.11618,1.11627,28,6,0,EURUSD
7568,1727433000,1.11628,1.11642,1.11627,1.11641,33,6,0,EURUSD
7569,1727433060,1.1164,1.11643,1.11636,1.1164,23,6,0,EURUSD
7570,1727433120,1.11643,1.11656,1.11642,1.11656,37,6,0,EURUSD
7571,1727433180,1.11656,1.11689,1.11654,1.11689,69,6,0,EURUSD
7572,1727433240,1.11688,1.11692,1.11683,1.1169,29,6,0,EURUSD
7573,1727433300,1.11688,1.11703,1.11684,1.11703,48,6,0,EURUSD
7574,1727433360,1.117,1.11708,1.11694,1.11695,42,6,0,EURUSD
7575,1727433420,1.11695,1.11702,1.1168,1.1168,33,6,0,EURUSD
7576,1727433480,1.11683,1.11685,1.11672,1.11674,37,6,0,EURUSD
7577,1727433540,1.11674,1.11687,1.11671,1.11677,45,6,0,EURUSD
7578,1727433600,1.1167799999999999,1.11683,1.11667,1.11672,30,6,0,EURUSD
7579,1727433660,1.11672,1.11683,1.11671,1.11682,42,6,0,EURUSD
7580,1727433720,1.11682,1.11686,1.11671,1.11671,36,6,0,EURUSD
7581,1727433780,1.11671,1.11674,1.1165,1.1165,34,6,0,EURUSD
7582,1727433840,1.11651,1.11655,1.11639,1.11639,36,6,0,EURUSD
7583,1727433900,1.1164,1.11654,1.11638,1.1165,44,6,0,EURUSD
7584,1727433960,1.1165,1.1166,1.11641,1.11643,38,6,0,EURUSD
7585,1727434020,1.11644,1.11646,1.11628,1.11633,26,6,0,EURUSD
7586,1727434080,1.11632,1.1164,1.11625,1.11636,33,6,0,EURUSD
7587,1727434140,1.11636,1.11646,1.11631,1.1164,41,6,0,EURUSD
7588,1727434200,1.11641,1.11642,1.11628,1.1164,30,6,0,EURUSD
7589,1727434260,1.1164,1.11656,1.1164,1.11644,33,6,0,EURUSD
7590,1727434320,1.11644,1.11653,1.11644,1.11649,33,6,0,EURUSD
7591,1727434380,1.11647,1.11647,1.11631,1.11632,29,6,0,EURUSD
7592,1727434440,1.11632,1.11638,1.11628,1.11628,39,6,0,EURUSD
7593,1727434500,1.11627,1.11636,1.11616,1.11624,52,6,0,EURUSD
7594,1727434560,1.11623,1.1163,1.11606,1.11606,40,6,0,EURUSD
7595,1727434620,1.11606,1.1161699999999999,1.11606,1.1161699999999999,34,6,0,EURUSD
7596,1727434680,1.1161699999999999,1.11637,1.11612,1.11635,39,6,0,EURUSD
7597,1727434740,1.11635,1.11647,1.11627,1.11632,49,6,0,EURUSD
7598,1727434800,1.1163,1.1165,1.1163,1.11648,42,6,0,EURUSD
7599,1727434860,1.1165,1.11655,1.11642,1.11652,46,6,0,EURUSD
7600,1727434920,1.11652,1.11658,1.11648,1.11648,24,6,0,EURUSD
7601,1727434980,1.11648,1.11648,1.1163,1.1163,35,6,0,EURUSD
7602,1727435040,1.1163,1.11638,1.11626,1.11629,52,6,0,EURUSD
7603,1727435100,1.11631,1.11652,1.11631,1.11652,45,6,0,EURUSD
7604,1727435160,1.11652,1.11666,1.11637,1.11638,48,6,0,EURUSD
7605,1727435220,1.11639,1.11663,1.11639,1.11663,35,6,0,EURUSD
7606,1727435280,1.11663,1.11663,1.11635,1.11635,55,6,0,EURUSD
7607,1727435340,1.11637,1.11639,1.11631,1.11634,50,6,0,EURUSD
7608,1727435400,1.11634,1.11658,1.11631,1.11635,51,6,0,EURUSD
7609,1727435460,1.11637,1.11647,1.11621,1.11621,61,6,0,EURUSD
7610,1727435520,1.11622,1.11629,1.11619,1.11621,42,6,0,EURUSD
7611,1727435580,1.11622,1.11638,1.11622,1.11634,34,6,0,EURUSD
7612,1727435640,1.11635,1.11646,1.1163,1.11632,51,6,0,EURUSD
7613,1727435700,1.11632,1.11647,1.11627,1.11646,39,6,0,EURUSD
7614,1727435760,1.11646,1.11648,1.11631,1.11634,41,6,0,EURUSD
7615,1727435820,1.11634,1.11638,1.11631,1.11635,27,6,0,EURUSD
7616,1727435880,1.11637,1.11648,1.11637,1.11644,42,6,0,EURUSD
7617,1727435940,1.11644,1.11647,1.11637,1.11637,27,6,0,EURUSD
7618,1727436000,1.11635,1.11635,1.11604,1.1161,59,6,0,EURUSD
7619,1727436060,1.1161,1.11633,1.1161,1.1161699999999999,44,6,0,EURUSD
7620,1727436120,1.11614,1.11635,1.11614,1.11634,35,6,0,EURUSD
7621,1727436180,1.11634,1.11655,1.11631,1.11645,47,6,0,EURUSD
7622,1727436240,1.11645,1.11645,1.1163,1.11631,30,6,0,EURUSD
7623,1727436300,1.11632,1.11646,1.11632,1.11643,26,6,0,EURUSD
7624,1727436360,1.11641,1.11647,1.11609,1.11609,52,6,0,EURUSD
7625,1727436420,1.1160700000000001,1.11613,1.11588,1.11589,40,6,0,EURUSD
7626,1727436480,1.11589,1.11605,1.11589,1.11605,50,6,0,EURUSD
7627,1727436540,1.11606,1.11606,1.11596,1.11603,39,6,0,EURUSD
7628,1727436600,1.11604,1.11608,1.11594,1.11602,39,6,0,EURUSD
7629,1727436660,1.11602,1.11621,1.11602,1.11612,43,6,0,EURUSD
7630,1727436720,1.11611,1.11613,1.11602,1.11612,40,6,0,EURUSD
7631,1727436780,1.11612,1.11613,1.11601,1.11613,30,6,0,EURUSD
7632,1727436840,1.11614,1.11618,1.11605,1.11613,37,6,0,EURUSD
7633,1727436900,1.11611,1.11626,1.1160700000000001,1.1162,43,6,0,EURUSD
7634,1727436960,1.1162,1.11626,1.11618,1.11622,21,6,0,EURUSD
7635,1727437020,1.11624,1.11625,1.11616,1.11616,29,6,0,EURUSD
7636,1727437080,1.11619,1.11626,1.11619,1.11624,21,6,0,EURUSD
7637,1727437140,1.11622,1.11627,1.11606,1.11613,36,6,0,EURUSD
7638,1727437200,1.11612,1.11613,1.11603,1.11604,32,6,0,EURUSD
7639,1727437260,1.11604,1.1161699999999999,1.11604,1.11614,27,6,0,EURUSD
7640,1727437320,1.11614,1.11621,1.11612,1.1162,26,6,0,EURUSD
7641,1727437380,1.1162,1.11636,1.1162,1.1163,34,6,0,EURUSD
7642,1727437440,1.1163,1.11644,1.11621,1.11637,38,6,0,EURUSD
7643,1727437500,1.11636,1.1165,1.11636,1.1165,33,6,0,EURUSD
7644,1727437560,1.1165,1.11664,1.11649,1.11657,32,6,0,EURUSD
7645,1727437620,1.11657,1.11661,1.1165,1.11657,26,6,0,EURUSD
7646,1727437680,1.11657,1.11672,1.11652,1.11672,32,6,0,EURUSD
7647,1727437740,1.11672,1.11672,1.11658,1.11658,31,6,0,EURUSD
7648,1727437800,1.11658,1.11661,1.11646,1.1166,33,6,0,EURUSD
7649,1727437860,1.1166,1.11664,1.11653,1.1166,38,6,0,EURUSD
7650,1727437920,1.1166,1.11663,1.11652,1.11653,23,6,0,EURUSD
7651,1727437980,1.11653,1.11661,1.11646,1.11659,31,6,0,EURUSD
7652,1727438040,1.11659,1.11672,1.11659,1.11669,25,6,0,EURUSD
7653,1727438100,1.11671,1.11671,1.11642,1.1165,51,6,0,EURUSD
7654,1727438160,1.11648,1.11649,1.11621,1.11626,58,6,0,EURUSD
7655,1727438220,1.11626,1.11639,1.11613,1.1163,58,6,0,EURUSD
7656,1727438280,1.1163,1.11632,1.11612,1.11612,41,6,0,EURUSD
7657,1727438340,1.11612,1.11623,1.11612,1.11623,37,6,0,EURUSD
7658,1727438400,1.11622,1.11638,1.11622,1.11625,47,6,0,EURUSD
7659,1727438460,1.11625,1.11634,1.11603,1.11604,50,6,0,EURUSD
7660,1727438520,1.11605,1.11605,1.11584,1.11584,40,6,0,EURUSD
7661,1727438580,1.11589,1.11619,1.11583,1.11599,67,6,0,EURUSD
7662,1727438640,1.116,1.11619,1.116,1.1160700000000001,55,6,0,EURUSD
7663,1727438700,1.1160700000000001,1.1160700000000001,1.11589,1.11599,67,6,0,EURUSD
7664,1727438760,1.11597,1.11606,1.11579,1.11584,67,6,0,EURUSD
7665,1727438820,1.11587,1.11619,1.11578,1.1160700000000001,78,6,0,EURUSD
7666,1727438880,1.11605,1.11612,1.11581,1.11583,87,6,0,EURUSD
7667,1727438940,1.11584,1.11587,1.11576,1.11577,45,6,0,EURUSD
7668,1727439000,1.11577,1.11588,1.11569,1.11575,48,6,0,EURUSD
7669,1727439060,1.11575,1.11589,1.11575,1.11579,44,6,0,EURUSD
7670,1727439120,1.11581,1.11588,1.11575,1.11576,43,6,0,EURUSD
7671,1727439180,1.11574,1.11585,1.1157,1.11574,45,6,0,EURUSD
7672,1727439240,1.11575,1.11583,1.11569,1.1157,29,6,0,EURUSD
7673,1727439300,1.11571,1.11571,1.11548,1.11565,54,6,0,EURUSD
7674,1727439360,1.11565,1.11565,1.11548,1.1155,60,6,0,EURUSD
7675,1727439420,1.11551,1.11566,1.11545,1.11566,48,6,0,EURUSD
7676,1727439480,1.11565,1.11581,1.1155599999999999,1.11569,52,6,0,EURUSD
7677,1727439540,1.11569,1.11586,1.11568,1.11584,53,6,0,EURUSD
7678,1727439600,1.11585,1.11598,1.11578,1.1159,61,6,0,EURUSD
7679,1727439660,1.1159,1.11594,1.11584,1.11594,47,6,0,EURUSD
7680,1727439720,1.11594,1.11598,1.11577,1.11597,61,6,0,EURUSD
7681,1727439780,1.11597,1.11604,1.11577,1.11579,44,6,0,EURUSD
7682,1727439840,1.11579,1.11579,1.11557,1.1156,50,6,0,EURUSD
7683,1727439900,1.1156,1.11565,1.11546,1.11557,37,6,0,EURUSD
7684,1727439960,1.11557,1.1157,1.11544,1.11566,39,6,0,EURUSD
7685,1727440020,1.11565,1.11586,1.11564,1.1158,33,6,0,EURUSD
7686,1727440080,1.1158,1.11586,1.11566,1.11566,43,5,0,EURUSD
7687,1727440140,1.11566,1.11566,1.11541,1.11555,53,5,0,EURUSD
7688,1727440200,1.11557,1.1172,1.11543,1.1167799999999999,165,5,0,EURUSD
7689,1727440260,1.11682,1.11733,1.11682,1.11685,99,6,0,EURUSD
7690,1727440320,1.11685,1.11695,1.11619,1.11619,111,6,0,EURUSD
7691,1727440380,1.11621,1.11651,1.11619,1.11643,136,6,0,EURUSD
7692,1727440440,1.11645,1.11677,1.11642,1.11654,144,6,0,EURUSD
7693,1727440500,1.11653,1.1167799999999999,1.11652,1.11667,133,6,0,EURUSD
7694,1727440560,1.11669,1.11685,1.11651,1.1168,121,6,0,EURUSD
7695,1727440620,1.11679,1.11717,1.11674,1.11711,124,6,0,EURUSD
7696,1727440680,1.1171,1.11735,1.11708,1.11714,121,6,0,EURUSD
7697,1727440740,1.11711,1.11745,1.11703,1.11743,114,6,0,EURUSD
7698,1727440800,1.11742,1.11753,1.11726,1.11735,87,6,0,EURUSD
7699,1727440860,1.11734,1.11736,1.11703,1.11736,136,6,0,EURUSD
7700,1727440920,1.1174,1.11796,1.1174,1.11784,101,6,0,EURUSD
7701,1727440980,1.11786,1.11797,1.11768,1.11791,81,6,0,EURUSD
7702,1727441040,1.11794,1.11829,1.11794,1.11829,113,6,0,EURUSD
7703,1727441100,1.11827,1.11835,1.11806,1.11826,94,6,0,EURUSD
7704,1727441160,1.11824,1.11854,1.11824,1.11854,108,6,0,EURUSD
7705,1727441220,1.11855,1.11864,1.11828,1.11834,119,6,0,EURUSD
7706,1727441280,1.11834,1.11846,1.11808,1.11816,93,6,0,EURUSD
7707,1727441340,1.11813,1.11833,1.11806,1.11829,90,6,0,EURUSD
7708,1727441400,1.1183,1.11831,1.11816,1.11823,85,6,0,EURUSD
7709,1727441460,1.11825,1.11834,1.11808,1.11823,95,6,0,EURUSD
7710,1727441520,1.11825,1.11846,1.11822,1.11839,93,6,0,EURUSD
7711,1727441580,1.1184,1.11868,1.11837,1.11865,104,6,0,EURUSD
7712,1727441640,1.11867,1.11878,1.11847,1.11856,130,6,0,EURUSD
7713,1727441700,1.11856,1.11886,1.11856,1.11875,100,6,0,EURUSD
7714,1727441760,1.11876,1.11886,1.1186099999999999,1.11879,92,6,0,EURUSD
7715,1727441820,1.11881,1.11961,1.11872,1.11961,134,6,0,EURUSD
7716,1727441880,1.11963,1.11999,1.11958,1.11994,155,6,0,EURUSD
7717,1727441940,1.11994,1.1201699999999999,1.11976,1.11993,133,6,0,EURUSD
7718,1727442000,1.11991,1.11993,1.11938,1.11968,227,6,0,EURUSD
7719,1727442060,1.11966,1.11991,1.11958,1.11983,183,6,0,EURUSD
7720,1727442120,1.11984,1.11993,1.11932,1.11938,134,6,0,EURUSD
7721,1727442180,1.1194,1.11949,1.11933,1.11935,119,6,0,EURUSD
7722,1727442240,1.11933,1.11957,1.1191200000000001,1.11954,115,6,0,EURUSD
7723,1727442300,1.11953,1.1199,1.11949,1.11981,82,6,0,EURUSD
7724,1727442360,1.11978,1.11988,1.11941,1.11945,122,6,0,EURUSD
7725,1727442420,1.11945,1.11963,1.11933,1.11944,108,6,0,EURUSD
7726,1727442480,1.11946,1.11976,1.11937,1.1197300000000001,95,6,0,EURUSD
7727,1727442540,1.1197300000000001,1.1199,1.11966,1.11982,84,6,0,EURUSD
7728,1727442600,1.11984,1.11993,1.11971,1.11981,98,6,0,EURUSD
7729,1727442660,1.11979,1.12027,1.1197,1.1197,134,6,0,EURUSD
7730,1727442720,1.11972,1.11994,1.11955,1.11964,116,6,0,EURUSD
7731,1727442780,1.11965,1.11968,1.11941,1.11944,103,6,0,EURUSD
7732,1727442840,1.11942,1.1197300000000001,1.11935,1.1195599999999999,104,6,0,EURUSD
7733,1727442900,1.1195599999999999,1.11972,1.1195,1.11951,89,6,0,EURUSD
7734,1727442960,1.11951,1.11985,1.11949,1.11984,92,6,0,EURUSD
7735,1727443020,1.11982,1.11983,1.11947,1.11966,75,6,0,EURUSD
7736,1727443080,1.11968,1.11981,1.11953,1.11957,74,6,0,EURUSD
7737,1727443140,1.11955,1.11961,1.1194,1.11943,77,6,0,EURUSD
7738,1727443200,1.11942,1.11944,1.11919,1.11925,92,6,0,EURUSD
7739,1727443260,1.11927,1.11943,1.11913,1.11922,77,6,0,EURUSD
7740,1727443320,1.11924,1.11934,1.11915,1.1192,92,6,0,EURUSD
7741,1727443380,1.1192,1.11938,1.11913,1.11932,67,6,0,EURUSD
7742,1727443440,1.11932,1.11934,1.11895,1.11904,106,6,0,EURUSD
7743,1727443500,1.11906,1.11915,1.11901,1.11909,61,6,0,EURUSD
7744,1727443560,1.11909,1.11913,1.11863,1.11874,96,6,0,EURUSD
7745,1727443620,1.11873,1.1188,1.11855,1.11878,73,6,0,EURUSD
7746,1727443680,1.11875,1.11882,1.1185,1.1187,82,6,0,EURUSD
7747,1727443740,1.11872,1.11879,1.11868,1.11877,42,6,0,EURUSD
7748,1727443800,1.11878,1.11894,1.1186,1.11878,113,6,0,EURUSD
7749,1727443860,1.11879,1.11895,1.11868,1.11868,101,6,0,EURUSD
7750,1727443920,1.11868,1.11871,1.11853,1.11869,59,6,0,EURUSD
7751,1727443980,1.11867,1.11915,1.11867,1.11915,89,6,0,EURUSD
7752,1727444040,1.1191200000000001,1.11923,1.11893,1.1192,93,6,0,EURUSD
7753,1727444100,1.1192,1.11921,1.11898,1.11915,103,6,0,EURUSD
7754,1727444160,1.11918,1.11933,1.11911,1.11927,73,6,0,EURUSD
7755,1727444220,1.11927,1.1194,1.11905,1.11918,78,6,0,EURUSD
7756,1727444280,1.11921,1.11932,1.11919,1.11925,53,6,0,EURUSD
7757,1727444340,1.11924,1.11937,1.11901,1.11908,69,6,0,EURUSD
7758,1727444400,1.11907,1.1192,1.11888,1.11888,59,6,0,EURUSD
7759,1727444460,1.11886,1.11887,1.1187,1.11886,57,6,0,EURUSD
7760,1727444520,1.11886,1.11893,1.11869,1.1187,67,6,0,EURUSD
7761,1727444580,1.11869,1.11881,1.11862,1.11873,64,6,0,EURUSD
7762,1727444640,1.11871,1.11891,1.1187,1.11891,63,6,0,EURUSD
7763,1727444700,1.11889,1.11909,1.11884,1.11892,77,6,0,EURUSD
7764,1727444760,1.11891,1.11895,1.11855,1.11869,84,6,0,EURUSD
7765,1727444820,1.11869,1.1187,1.11835,1.11847,97,6,0,EURUSD
7766,1727444880,1.11845,1.11855,1.11829,1.11831,83,6,0,EURUSD
7767,1727444940,1.11832,1.11866,1.11832,1.11855,99,6,0,EURUSD
7768,1727445000,1.11855,1.11857,1.1183,1.11834,82,6,0,EURUSD
7769,1727445060,1.11834,1.11834,1.11813,1.11822,65,6,0,EURUSD
7770,1727445120,1.1182,1.11822,1.11798,1.11806,62,6,0,EURUSD
7771,1727445180,1.11804,1.11805,1.11793,1.11805,42,6,0,EURUSD
7772,1727445240,1.11805,1.11839,1.11805,1.11833,88,6,0,EURUSD
7773,1727445300,1.11831,1.11841,1.11826,1.11841,57,6,0,EURUSD
7774,1727445360,1.1184,1.11847,1.11834,1.11845,31,6,0,EURUSD
7775,1727445420,1.11844,1.11849,1.11838,1.11845,41,6,0,EURUSD
7776,1727445480,1.11842,1.11847,1.11836,1.11842,27,6,0,EURUSD
7777,1727445540,1.11844,1.1186,1.11844,1.11848,76,6,0,EURUSD
7778,1727445600,1.1185100000000001,1.11858,1.11825,1.11827,107,6,0,EURUSD
7779,1727445660,1.11829,1.1184,1.11811,1.11811,76,6,0,EURUSD
7780,1727445720,1.11813,1.11816,1.11804,1.11809,45,6,0,EURUSD
7781,1727445780,1.11805,1.11813,1.11801,1.11805,58,6,0,EURUSD
7782,1727445840,1.11806,1.11812,1.11796,1.11802,61,6,0,EURUSD
7783,1727445900,1.11802,1.11831,1.11799,1.11816,70,6,0,EURUSD
7784,1727445960,1.11815,1.11837,1.11815,1.11835,92,6,0,EURUSD
7785,1727446020,1.11834,1.11841,1.11819,1.11841,67,6,0,EURUSD
7786,1727446080,1.11839,1.11844,1.11815,1.11815,58,6,0,EURUSD
7787,1727446140,1.11817,1.11834,1.11811,1.11811,71,6,0,EURUSD
7788,1727446200,1.11813,1.11816,1.11782,1.11787,62,6,0,EURUSD
7789,1727446260,1.11784,1.1179000000000001,1.11759,1.11762,75,6,0,EURUSD
7790,1727446320,1.11761,1.11811,1.11759,1.11799,86,6,0,EURUSD
7791,1727446380,1.11796,1.11802,1.11785,1.11787,83,6,0,EURUSD
7792,1727446440,1.11788,1.11788,1.11766,1.11777,72,6,0,EURUSD
7793,1727446500,1.11775,1.11777,1.11754,1.11761,69,6,0,EURUSD
7794,1727446560,1.11758,1.11775,1.11757,1.11764,73,6,0,EURUSD
7795,1727446620,1.11765,1.11774,1.11754,1.1177,64,6,0,EURUSD
7796,1727446680,1.11772,1.11774,1.11759,1.11768,44,6,0,EURUSD
7797,1727446740,1.11768,1.11773,1.11751,1.11756,55,6,0,EURUSD
7798,1727446800,1.11756,1.11794,1.11749,1.11787,86,6,0,EURUSD
7799,1727446860,1.11787,1.11799,1.11774,1.11792,66,6,0,EURUSD
7800,1727446920,1.11792,1.11807,1.11786,1.11791,77,6,0,EURUSD
7801,1727446980,1.1179000000000001,1.11791,1.11756,1.11756,81,6,0,EURUSD
7802,1727447040,1.11755,1.1176,1.11746,1.11759,73,6,0,EURUSD
7803,1727447100,1.11759,1.11765,1.11732,1.11743,112,6,0,EURUSD
7804,1727447160,1.11743,1.11766,1.11733,1.11757,108,6,0,EURUSD
7805,1727447220,1.11756,1.11783,1.11748,1.11771,109,6,0,EURUSD
7806,1727447280,1.1177,1.11774,1.11746,1.11772,101,6,0,EURUSD
7807,1727447340,1.11772,1.11811,1.11769,1.11809,103,6,0,EURUSD
