,time,open,high,low,close,tick_volume,spread,real_volume
918,1715602980,1.25481,1.25484,1.25474,1.2548300000000001,17,12,0
919,1715603040,1.2548300000000001,1.25491,1.2548,1.25484,29,12,0
920,1715603100,1.25484,1.25508,1.25484,1.25506,43,12,0
921,1715603160,1.25503,1.25512,1.25497,1.25511,40,12,0
922,1715603220,1.25512,1.25512,1.255,1.25503,31,12,0
923,1715603280,1.25503,1.25506,1.255,1.25501,15,12,0
924,1715603340,1.25502,1.25508,1.255,1.25508,29,12,0
925,1715603400,1.25509,1.2551,1.255,1.25503,38,12,0
926,1715603460,1.25504,1.25536,1.25502,1.25534,44,12,0
927,1715603520,1.25534,1.25539,1.25513,1.25513,36,12,0
928,1715603580,1.25511,1.25526,1.25499,1.25511,43,12,0
929,1715603640,1.25512,1.25528,1.25511,1.25525,28,12,0
930,1715603700,1.2552400000000001,1.25535,1.2552400000000001,1.25532,26,12,0
931,1715603760,1.25531,1.25537,1.25526,1.2552699999999999,24,12,0
932,1715603820,1.25526,1.25534,1.25514,1.25532,35,12,0
933,1715603880,1.25532,1.25532,1.2551,1.2552400000000001,46,12,0
934,1715603940,1.2552400000000001,1.25533,1.2552400000000001,1.25533,25,12,0
935,1715604000,1.25533,1.25534,1.25521,1.25533,36,12,0
936,1715604060,1.25533,1.25543,1.25531,1.25541,31,12,0
937,1715604120,1.25543,1.25557,1.25541,1.2555,38,12,0
938,1715604180,1.2555,1.2556,1.2553,1.25556,43,12,0
939,1715604240,1.25553,1.2555399999999999,1.25518,1.2551999999999999,49,12,0
940,1715604300,1.25519,1.25546,1.25519,1.25539,55,12,0
941,1715604360,1.25539,1.25542,1.25516,1.25519,37,12,0
942,1715604420,1.25521,1.25523,1.25509,1.2551999999999999,27,12,0
943,1715604480,1.2551999999999999,1.25523,1.25509,1.25522,27,12,0
944,1715604540,1.25522,1.2554,1.2551999999999999,1.25532,44,12,0
945,1715604600,1.25531,1.25538,1.25506,1.25515,51,12,0
946,1715604660,1.25511,1.25522,1.2551,1.25522,41,12,0
947,1715604720,1.25523,1.25541,1.25511,1.25536,45,12,0
948,1715604780,1.25535,1.25556,1.25529,1.25555,59,12,0
949,1715604840,1.25552,1.25558,1.2554,1.2555100000000001,48,12,0
950,1715604900,1.25555,1.25572,1.25545,1.25552,47,12,0
951,1715604960,1.2554699999999999,1.25555,1.25541,1.25543,38,12,0
952,1715605020,1.25543,1.2554699999999999,1.2553,1.25543,36,12,0
953,1715605080,1.2554400000000001,1.25556,1.25543,1.2555100000000001,47,12,0
954,1715605140,1.2555100000000001,1.25553,1.25543,1.2555100000000001,44,12,0
955,1715605200,1.2555100000000001,1.25557,1.25533,1.25543,64,12,0
956,1715605260,1.25539,1.25562,1.25538,1.25553,64,12,0
957,1715605320,1.25552,1.25559,1.2554,1.25552,47,12,0
958,1715605380,1.25553,1.25566,1.25549,1.25566,32,12,0
959,1715605440,1.25565,1.25572,1.25548,1.25548,44,12,0
960,1715605500,1.2555,1.25555,1.2554,1.25543,42,12,0
961,1715605560,1.25543,1.25549,1.2554,1.25542,38,12,0
962,1715605620,1.25541,1.2555100000000001,1.2554,1.2555,18,12,0
963,1715605680,1.2555,1.2555,1.2554,1.25541,18,12,0
964,1715605740,1.25541,1.2555100000000001,1.25533,1.2554,48,12,0
965,1715605800,1.25539,1.2555100000000001,1.25539,1.25549,35,12,0
966,1715605860,1.25549,1.25565,1.25548,1.25552,47,12,0
967,1715605920,1.25557,1.25566,1.2555,1.25557,47,12,0
968,1715605980,1.25556,1.2556,1.25541,1.25541,40,12,0
969,1715606040,1.25541,1.25571,1.25541,1.25571,53,12,0
970,1715606100,1.25572,1.25589,1.2557,1.25589,41,12,0
971,1715606160,1.2558799999999999,1.25599,1.2557800000000001,1.2558,42,12,0
972,1715606220,1.2558,1.25591,1.25574,1.2558500000000001,48,12,0
973,1715606280,1.25583,1.25587,1.25579,1.25583,23,12,0
974,1715606340,1.25582,1.25614,1.2557800000000001,1.25603,57,12,0
975,1715606400,1.25601,1.25611,1.256,1.25602,48,12,0
976,1715606460,1.25602,1.25611,1.25598,1.25611,30,12,0
977,1715606520,1.25611,1.25624,1.25599,1.25606,62,12,0
978,1715606580,1.25605,1.25605,1.25577,1.2558,78,12,0
979,1715606640,1.2558,1.25583,1.25559,1.25561,34,12,0
980,1715606700,1.2556,1.25571,1.25559,1.25561,30,12,0
981,1715606760,1.25561,1.2557800000000001,1.25561,1.25569,40,12,0
982,1715606820,1.25566,1.25566,1.25558,1.25562,25,12,0
983,1715606880,1.25561,1.25583,1.25561,1.2558099999999999,35,12,0
984,1715606940,1.25577,1.2559,1.25577,1.2558099999999999,22,12,0
985,1715607000,1.2558099999999999,1.2562,1.2558,1.25614,47,12,0
986,1715607060,1.25614,1.25618,1.25592,1.25603,53,12,0
987,1715607120,1.25603,1.25614,1.256,1.25605,52,12,0
988,1715607180,1.25602,1.2561499999999999,1.256,1.25613,53,12,0
989,1715607240,1.25609,1.25609,1.25591,1.25592,61,12,0
990,1715607300,1.25592,1.25604,1.2558799999999999,1.25599,59,12,0
991,1715607360,1.25601,1.25605,1.25589,1.25591,41,12,0
992,1715607420,1.25591,1.2561,1.25591,1.25597,47,12,0
993,1715607480,1.25599,1.2561,1.25596,1.25602,49,12,0
994,1715607540,1.256,1.25613,1.25594,1.25602,52,12,0
995,1715607600,1.25601,1.25602,1.25577,1.25593,56,12,0
996,1715607660,1.25593,1.25606,1.25592,1.256,33,12,0
997,1715607720,1.25598,1.25601,1.2558799999999999,1.25589,43,12,0
998,1715607780,1.25589,1.25589,1.25575,1.2558099999999999,40,12,0
999,1715607840,1.25584,1.25607,1.25584,1.25603,33,12,0
1000,1715607900,1.25603,1.25611,1.25599,1.25605,24,12,0
1001,1715607960,1.25606,1.2561499999999999,1.25601,1.2561200000000001,45,12,0
1002,1715608020,1.2561200000000001,1.25621,1.2561,1.25611,33,12,0
1003,1715608080,1.25611,1.25626,1.2560799999999999,1.2560799999999999,49,12,0
1004,1715608140,1.25607,1.25619,1.25607,1.25619,31,12,0
1005,1715608200,1.2562,1.25628,1.25619,1.25621,40,12,0
1006,1715608260,1.25621,1.25638,1.2561499999999999,1.25632,38,12,0
1007,1715608320,1.2563,1.25651,1.25626,1.25643,59,12,0
1008,1715608380,1.2563900000000001,1.25652,1.25632,1.25645,41,12,0
1009,1715608440,1.25645,1.2564600000000001,1.25633,1.2564199999999999,45,12,0
1010,1715608500,1.2564199999999999,1.2564199999999999,1.25618,1.25624,46,12,0
1011,1715608560,1.25625,1.25633,1.25623,1.25629,30,12,0
1012,1715608620,1.25629,1.25641,1.2562,1.2564,36,12,0
1013,1715608680,1.25641,1.25657,1.2564,1.2564199999999999,35,12,0
1014,1715608740,1.2564199999999999,1.25645,1.25636,1.25636,36,12,0
1015,1715608800,1.2563900000000001,1.2563900000000001,1.25618,1.25632,47,12,0
1016,1715608860,1.25634,1.25634,1.25614,1.2563,41,12,0
1017,1715608920,1.2563,1.25638,1.25627,1.25636,41,12,0
1018,1715608980,1.25636,1.2564,1.25629,1.25632,33,12,0
1019,1715609040,1.25632,1.25633,1.25627,1.25629,34,12,0
1020,1715609100,1.25629,1.25635,1.25625,1.25631,40,12,0
1021,1715609160,1.25631,1.25634,1.25621,1.25624,37,12,0
1022,1715609220,1.25624,1.25633,1.2561,1.2561200000000001,36,12,0
1023,1715609280,1.25611,1.25611,1.25577,1.2558,52,12,0
1024,1715609340,1.25577,1.2558099999999999,1.25565,1.25569,32,12,0
1025,1715609400,1.25569,1.2557,1.25539,1.25545,33,12,0
1026,1715609460,1.25546,1.25556,1.25545,1.25552,31,12,0
1027,1715609520,1.25553,1.25566,1.25542,1.2554699999999999,34,12,0
1028,1715609580,1.25548,1.2557,1.2554,1.25557,49,12,0
1029,1715609640,1.2555399999999999,1.25559,1.25548,1.25556,36,12,0
1030,1715609700,1.25557,1.2557,1.25553,1.25561,27,12,0
1031,1715609760,1.2556,1.25575,1.2556,1.25573,31,12,0
1032,1715609820,1.25573,1.25574,1.25562,1.25568,32,12,0
1033,1715609880,1.2557,1.2557800000000001,1.25558,1.25562,53,12,0
1034,1715609940,1.25562,1.25589,1.25559,1.25587,39,12,0
1035,1715610000,1.25587,1.25602,1.25582,1.25598,44,12,0
1036,1715610060,1.25596,1.25605,1.25593,1.25596,41,12,0
1037,1715610120,1.25596,1.25599,1.25593,1.25597,18,12,0
1038,1715610180,1.25596,1.25598,1.25573,1.25577,45,12,0
1039,1715610240,1.2558,1.25589,1.25576,1.25582,39,12,0
1040,1715610300,1.2558500000000001,1.2558500000000001,1.25572,1.25574,34,12,0
1041,1715610360,1.25574,1.25609,1.25572,1.25602,45,12,0
1042,1715610420,1.25603,1.25635,1.25603,1.25634,57,12,0
1043,1715610480,1.25634,1.2564199999999999,1.25623,1.25636,45,12,0
1044,1715610540,1.25637,1.25637,1.25617,1.25623,51,12,0
1045,1715610600,1.25626,1.25626,1.25606,1.25618,40,12,0
1046,1715610660,1.25617,1.25617,1.25599,1.25604,33,12,0
1047,1715610720,1.25605,1.25606,1.25589,1.25603,35,12,0
1048,1715610780,1.25603,1.25617,1.25603,1.25613,42,12,0
1049,1715610840,1.25613,1.2561499999999999,1.25601,1.25609,38,12,0
1050,1715610900,1.2561,1.25614,1.25601,1.25613,36,12,0
1051,1715610960,1.25613,1.25623,1.2561200000000001,1.2562,27,12,0
1052,1715611020,1.25621,1.25623,1.25611,1.25611,40,12,0
1053,1715611080,1.2561200000000001,1.25625,1.2561200000000001,1.2561200000000001,34,12,0
1054,1715611140,1.25611,1.25634,1.25611,1.25629,30,12,0
1055,1715611200,1.2563,1.25652,1.2563,1.2564199999999999,35,12,0
1056,1715611260,1.25648,1.2566899999999999,1.25641,1.25667,42,12,0
1057,1715611320,1.25665,1.2568,1.25665,1.25674,36,12,0
1058,1715611380,1.25674,1.25678,1.25662,1.25662,22,12,0
1059,1715611440,1.25662,1.25674,1.25653,1.25674,49,12,0
1060,1715611500,1.25672,1.25675,1.2566,1.2566,48,12,0
1061,1715611560,1.25661,1.25678,1.25661,1.25677,42,12,0
1062,1715611620,1.25677,1.25681,1.2564899999999999,1.25653,48,12,0
1063,1715611680,1.25652,1.25667,1.25651,1.25664,34,12,0
1064,1715611740,1.25664,1.25678,1.2566,1.25674,37,12,0
1065,1715611800,1.25674,1.25675,1.2566,1.25666,36,12,0
1066,1715611860,1.25666,1.25667,1.25644,1.2566,48,12,0
1067,1715611920,1.25661,1.25665,1.25645,1.25651,39,12,0
1068,1715611980,1.25651,1.25654,1.25633,1.25635,45,12,0
1069,1715612040,1.25633,1.25655,1.25633,1.25644,44,12,0
1070,1715612100,1.2564199999999999,1.25662,1.2563900000000001,1.25653,46,12,0
1071,1715612160,1.25651,1.25655,1.25638,1.2564899999999999,52,12,0
1072,1715612220,1.2564600000000001,1.25647,1.25628,1.25633,40,12,0
1073,1715612280,1.25633,1.25641,1.25622,1.25625,37,12,0
1074,1715612340,1.25624,1.25633,1.25619,1.25619,51,12,0
1075,1715612400,1.2562,1.25621,1.25602,1.25602,42,12,0
1076,1715612460,1.25601,1.2561499999999999,1.25596,1.25599,35,12,0
1077,1715612520,1.25601,1.2560799999999999,1.25572,1.25582,57,12,0
1078,1715612580,1.2558099999999999,1.2558099999999999,1.25512,1.25522,82,12,0
1079,1715612640,1.25522,1.25523,1.25479,1.25485,103,12,0
1080,1715612700,1.25485,1.25487,1.25464,1.2547,62,12,0
1081,1715612760,1.2547,1.2551700000000001,1.25467,1.25511,81,12,0
1082,1715612820,1.25514,1.25514,1.2549000000000001,1.25509,70,12,0
1083,1715612880,1.25506,1.25513,1.25482,1.25513,73,12,0
1084,1715612940,1.25515,1.25522,1.255,1.25521,49,12,0
1085,1715613000,1.25521,1.2554699999999999,1.25515,1.25539,61,12,0
1086,1715613060,1.25539,1.25559,1.25537,1.25549,82,12,0
1087,1715613120,1.2554699999999999,1.25569,1.2554400000000001,1.25558,55,12,0
1088,1715613180,1.2556,1.2556,1.2554400000000001,1.25557,33,12,0
1089,1715613240,1.25556,1.25556,1.2551700000000001,1.25525,63,12,0
1090,1715613300,1.25525,1.25543,1.25518,1.25539,42,12,0
1091,1715613360,1.25539,1.25558,1.25536,1.25556,52,12,0
1092,1715613420,1.25555,1.25572,1.25552,1.25562,37,12,0
1093,1715613480,1.2556,1.25562,1.2554400000000001,1.25553,49,12,0
1094,1715613540,1.25555,1.25558,1.25541,1.25553,55,12,0
1095,1715613600,1.25555,1.25566,1.25548,1.25557,51,12,0
1096,1715613660,1.25555,1.2556,1.25537,1.2555,45,12,0
1097,1715613720,1.2554699999999999,1.2554699999999999,1.25526,1.25529,49,12,0
1098,1715613780,1.2553,1.25546,1.25528,1.25538,57,12,0
1099,1715613840,1.25537,1.25557,1.25535,1.25548,38,12,0
1100,1715613900,1.25548,1.2555100000000001,1.2552699999999999,1.25532,45,12,0
1101,1715613960,1.25532,1.2554,1.25522,1.25528,47,12,0
1102,1715614020,1.25528,1.2554,1.2551700000000001,1.25525,60,12,0
1103,1715614080,1.25526,1.2553,1.25518,1.2552400000000001,38,12,0
1104,1715614140,1.2552400000000001,1.25529,1.25511,1.2551999999999999,49,12,0
1105,1715614200,1.2551999999999999,1.2552400000000001,1.25504,1.25518,47,12,0
1106,1715614260,1.25518,1.25529,1.25515,1.2551999999999999,39,12,0
1107,1715614320,1.2551999999999999,1.25537,1.2551700000000001,1.25534,44,12,0
1108,1715614380,1.25533,1.2555100000000001,1.25533,1.2554,30,12,0
1109,1715614440,1.25541,1.25541,1.25519,1.25528,41,12,0
1110,1715614500,1.25529,1.25531,1.25515,1.25529,39,12,0
1111,1715614560,1.25532,1.2554699999999999,1.2552400000000001,1.25532,49,12,0
1112,1715614620,1.25532,1.2554,1.25523,1.25533,35,12,0
1113,1715614680,1.25533,1.25548,1.25533,1.2554699999999999,36,12,0
1114,1715614740,1.25546,1.25553,1.25539,1.25548,28,12,0
1115,1715614800,1.25546,1.25552,1.25538,1.25548,37,12,0
1116,1715614860,1.25548,1.25555,1.25537,1.2555,30,12,0
1117,1715614920,1.2555,1.25552,1.25525,1.25529,41,12,0
1118,1715614980,1.25529,1.2554699999999999,1.25528,1.25537,46,12,0
1119,1715615040,1.25537,1.2554,1.2552699999999999,1.25537,42,12,0
1120,1715615100,1.25539,1.2556,1.25531,1.2556,53,12,0
1121,1715615160,1.25561,1.25574,1.2555100000000001,1.25563,43,12,0
1122,1715615220,1.25564,1.25564,1.25552,1.25558,36,12,0
1123,1715615280,1.25558,1.25573,1.25558,1.2557,32,12,0
1124,1715615340,1.2557,1.2558099999999999,1.25563,1.25571,43,12,0
1125,1715615400,1.25572,1.25575,1.25559,1.25559,26,12,0
1126,1715615460,1.25557,1.25558,1.25542,1.25545,36,12,0
1127,1715615520,1.25543,1.2556,1.25537,1.2556,35,12,0
1128,1715615580,1.25561,1.25562,1.25557,1.25559,18,12,0
1129,1715615640,1.25559,1.25573,1.25558,1.25573,27,12,0
1130,1715615700,1.25573,1.25573,1.25559,1.25559,27,12,0
1131,1715615760,1.25559,1.25571,1.25559,1.25569,33,12,0
1132,1715615820,1.25568,1.25582,1.25568,1.2558,27,12,0
1133,1715615880,1.25583,1.2558799999999999,1.2558,1.25583,24,12,0
1134,1715615940,1.25583,1.256,1.25583,1.25598,26,12,0
1135,1715616000,1.256,1.25623,1.25589,1.25618,48,12,0
1136,1715616060,1.25618,1.25626,1.25605,1.25618,39,12,0
1137,1715616120,1.25617,1.25621,1.25598,1.25607,28,12,0
1138,1715616180,1.25603,1.25603,1.25594,1.25597,22,12,0
1139,1715616240,1.25597,1.25602,1.25597,1.25599,14,12,0
1140,1715616300,1.25599,1.2562,1.25596,1.2562,26,12,0
1141,1715616360,1.25619,1.2563,1.25606,1.25626,40,12,0
1142,1715616420,1.25622,1.25631,1.25606,1.25607,40,12,0
1143,1715616480,1.25607,1.2561,1.25605,1.25607,9,12,0
1144,1715616540,1.25607,1.25621,1.25607,1.2562,17,12,0
1145,1715616600,1.2562,1.25626,1.25613,1.25618,32,12,0
1146,1715616660,1.25618,1.25619,1.25607,1.25618,33,12,0
1147,1715616720,1.25617,1.25637,1.2561499999999999,1.25628,37,12,0
1148,1715616780,1.25628,1.2563,1.25627,1.2563,14,12,0
1149,1715616840,1.25628,1.25629,1.25617,1.25626,17,12,0
1150,1715616900,1.25625,1.25629,1.25617,1.25617,40,12,0
1151,1715616960,1.25616,1.2564199999999999,1.25616,1.25638,32,12,0
1152,1715617020,1.25638,1.25652,1.25637,1.2564600000000001,33,12,0
1153,1715617080,1.2564600000000001,1.2566,1.2564600000000001,1.25656,29,12,0
1154,1715617140,1.25655,1.25664,1.25654,1.25657,29,12,0
1155,1715617200,1.25657,1.2566,1.25653,1.25654,19,12,0
1156,1715617260,1.25654,1.25655,1.2564199999999999,1.25648,16,12,0
1157,1715617320,1.2564899999999999,1.2564899999999999,1.25634,1.25638,25,12,0
1158,1715617380,1.25636,1.25645,1.25635,1.25643,17,12,0
1159,1715617440,1.25645,1.25645,1.25633,1.25645,25,12,0
1160,1715617500,1.25645,1.25645,1.25631,1.25637,28,12,0
1161,1715617560,1.25634,1.25638,1.2562,1.25638,39,12,0
1162,1715617620,1.25637,1.2565,1.25636,1.25647,31,12,0
1163,1715617680,1.25647,1.25659,1.25647,1.25656,21,12,0
1164,1715617740,1.25657,1.25657,1.2564600000000001,1.25648,24,12,0
1165,1715617800,1.25648,1.25659,1.2564199999999999,1.25647,51,12,0
1166,1715617860,1.2564899999999999,1.2566,1.2564600000000001,1.25648,29,12,0
1167,1715617920,1.25648,1.25654,1.25643,1.25647,27,12,0
1168,1715617980,1.2564600000000001,1.25655,1.2564199999999999,1.25644,31,12,0
1169,1715618040,1.25645,1.25655,1.25643,1.25653,19,12,0
1170,1715618100,1.25653,1.25653,1.2564199999999999,1.25643,12,12,0
1171,1715618160,1.25645,1.2564899999999999,1.25631,1.25631,33,12,0
1172,1715618220,1.25631,1.25638,1.25626,1.25628,35,12,0
1173,1715618280,1.25628,1.25643,1.25628,1.25641,19,12,0
1174,1715618340,1.2564199999999999,1.25648,1.25637,1.25638,27,12,0
1175,1715618400,1.25638,1.25643,1.25635,1.25638,20,12,0
1176,1715618460,1.25637,1.25638,1.2563,1.25634,15,12,0
1177,1715618520,1.25634,1.25634,1.25621,1.25627,36,12,0
1178,1715618580,1.25628,1.25633,1.25625,1.25632,32,12,0
1179,1715618640,1.25634,1.25636,1.25626,1.25633,37,12,0
1180,1715618700,1.25633,1.25633,1.25618,1.25625,35,12,0
1181,1715618760,1.25625,1.25629,1.25625,1.25627,15,12,0
1182,1715618820,1.25628,1.25632,1.2562,1.25627,32,12,0
1183,1715618880,1.25628,1.25629,1.25623,1.25627,15,12,0
1184,1715618940,1.25628,1.2565,1.25627,1.2564600000000001,27,12,0
1185,1715619000,1.2564600000000001,1.2564899999999999,1.25635,1.25638,29,12,0
1186,1715619060,1.25638,1.25638,1.25621,1.25621,18,12,0
1187,1715619120,1.25623,1.25624,1.25602,1.25602,26,12,0
1188,1715619180,1.25603,1.25607,1.25603,1.25603,13,12,0
1189,1715619240,1.25603,1.25618,1.25602,1.25605,29,12,0
1190,1715619300,1.25605,1.25609,1.25603,1.25605,16,12,0
1191,1715619360,1.25603,1.25603,1.25591,1.25598,21,12,0
1192,1715619420,1.25598,1.25607,1.25597,1.256,23,12,0
1193,1715619480,1.25602,1.25607,1.256,1.25605,38,12,0
1194,1715619540,1.25605,1.25606,1.25595,1.25605,27,12,0
1195,1715619600,1.25605,1.25605,1.25593,1.25604,27,12,0
1196,1715619660,1.25604,1.25627,1.25596,1.25627,35,12,0
1197,1715619720,1.25622,1.25632,1.25605,1.2560799999999999,35,12,0
1198,1715619780,1.2560799999999999,1.2560799999999999,1.25592,1.25595,33,12,0
1199,1715619840,1.25593,1.25595,1.25587,1.25589,24,12,0
1200,1715619900,1.25589,1.25592,1.25572,1.25579,26,12,0
1201,1715619960,1.2557800000000001,1.2558099999999999,1.25562,1.25569,40,12,0
1202,1715620020,1.25569,1.25569,1.25555,1.25555,22,12,0
1203,1715620080,1.25552,1.25559,1.25548,1.2555100000000001,16,12,0
1204,1715620140,1.2555100000000001,1.25552,1.25538,1.2554400000000001,26,12,0
1205,1715620200,1.25546,1.25546,1.25531,1.25542,33,12,0
1206,1715620260,1.25542,1.25552,1.25541,1.25546,21,12,0
1207,1715620320,1.25545,1.25548,1.25535,1.25536,23,12,0
1208,1715620380,1.25537,1.25549,1.25537,1.2554,33,12,0
1209,1715620440,1.25539,1.2554400000000001,1.2552699999999999,1.25528,33,12,0
1210,1715620500,1.25528,1.25542,1.25528,1.25541,20,12,0
1211,1715620560,1.25541,1.2556,1.2554,1.25552,37,12,0
1212,1715620620,1.25552,1.25558,1.25545,1.25553,31,12,0
1213,1715620680,1.25558,1.25563,1.25552,1.25557,32,12,0
1214,1715620740,1.2556,1.25569,1.25557,1.25567,29,12,0
1215,1715620800,1.25567,1.25568,1.25555,1.25558,31,12,0
1216,1715620860,1.25557,1.25561,1.25556,1.25556,14,12,0
1217,1715620920,1.25557,1.25559,1.25556,1.25557,14,12,0
1218,1715620980,1.25557,1.25562,1.25555,1.25555,14,12,0
1219,1715621040,1.2555399999999999,1.25561,1.25545,1.25546,33,12,0
1220,1715621100,1.25546,1.25559,1.25535,1.25556,29,12,0
1221,1715621160,1.25557,1.25572,1.25555,1.25567,28,12,0
1222,1715621220,1.25567,1.25582,1.25567,1.25574,25,12,0
1223,1715621280,1.25573,1.25576,1.25565,1.25574,22,12,0
1224,1715621340,1.25574,1.25591,1.25574,1.2558799999999999,27,12,0
1225,1715621400,1.2558799999999999,1.25592,1.25584,1.2558799999999999,23,12,0
1226,1715621460,1.25589,1.25592,1.25584,1.25584,20,12,0
1227,1715621520,1.25584,1.2558500000000001,1.25558,1.25567,35,12,0
1228,1715621580,1.25567,1.25573,1.25565,1.25571,17,12,0
1229,1715621640,1.25571,1.2558099999999999,1.25571,1.2558,22,12,0
1230,1715621700,1.25579,1.25584,1.25577,1.25577,27,12,0
1231,1715621760,1.25577,1.25586,1.25577,1.2558099999999999,22,12,0
1232,1715621820,1.2558099999999999,1.2558099999999999,1.25575,1.2557800000000001,16,12,0
1233,1715621880,1.2557800000000001,1.25582,1.25573,1.25577,19,12,0
1234,1715621940,1.25576,1.2558,1.25573,1.25576,30,12,0
1235,1715622000,1.25575,1.25579,1.25573,1.2557800000000001,17,12,0
1236,1715622060,1.2557800000000001,1.25579,1.25565,1.25566,23,12,0
1237,1715622120,1.25569,1.25569,1.25561,1.25568,19,12,0
1238,1715622180,1.25568,1.25568,1.25566,1.25567,12,12,0
1239,1715622240,1.25567,1.25569,1.25562,1.25562,16,12,0
1240,1715622300,1.25566,1.25573,1.25557,1.25563,28,12,0
1241,1715622360,1.25564,1.25579,1.25564,1.25571,26,12,0
1242,1715622420,1.25572,1.2558799999999999,1.25568,1.2558,36,12,0
1243,1715622480,1.2558099999999999,1.2558500000000001,1.25575,1.2558,34,12,0
1244,1715622540,1.25583,1.25584,1.25577,1.2558099999999999,30,12,0
1245,1715622600,1.25583,1.25592,1.25583,1.2558799999999999,25,12,0
1246,1715622660,1.25587,1.25602,1.25586,1.25593,35,12,0
1247,1715622720,1.25594,1.25603,1.25594,1.25596,34,12,0
1248,1715622780,1.25597,1.25604,1.2558099999999999,1.2559,43,12,0
1249,1715622840,1.25591,1.25599,1.2559,1.2559,23,12,0
1250,1715622900,1.2559,1.25594,1.25577,1.25583,37,12,0
1251,1715622960,1.25582,1.25587,1.25574,1.25586,37,12,0
1252,1715623020,1.25586,1.2558799999999999,1.25582,1.25583,30,12,0
1253,1715623080,1.25583,1.25587,1.25582,1.25584,26,12,0
1254,1715623140,1.25584,1.25594,1.25583,1.25592,27,12,0
1255,1715623200,1.25592,1.25593,1.25571,1.25573,44,12,0
1256,1715623260,1.25572,1.25572,1.25552,1.25553,39,12,0
1257,1715623320,1.25553,1.25565,1.25553,1.25564,34,12,0
1258,1715623380,1.25564,1.25564,1.25552,1.25555,42,12,0
1259,1715623440,1.25556,1.25565,1.25553,1.25559,37,12,0
1260,1715623500,1.25559,1.25567,1.25553,1.25563,34,12,0
1261,1715623560,1.25564,1.25571,1.25562,1.25562,40,12,0
1262,1715623620,1.25562,1.25562,1.2555100000000001,1.2555399999999999,44,12,0
1263,1715623680,1.25555,1.25564,1.2555100000000001,1.25556,50,12,0
1264,1715623740,1.25557,1.25561,1.25549,1.25549,48,12,0
1265,1715623800,1.2554699999999999,1.2555,1.2554,1.25549,35,12,0
1266,1715623860,1.25548,1.2555100000000001,1.25545,1.2554699999999999,29,12,0
1267,1715623920,1.25549,1.25563,1.2554400000000001,1.2556,37,12,0
1268,1715623980,1.25561,1.25561,1.25555,1.25557,30,12,0
1269,1715624040,1.25558,1.2556,1.25549,1.25557,32,12,0
1270,1715624100,1.25557,1.25562,1.25555,1.25558,28,12,0
1271,1715624160,1.25558,1.25564,1.2555399999999999,1.25556,27,12,0
1272,1715624220,1.25556,1.2557,1.25555,1.25568,29,12,0
1273,1715624280,1.25567,1.2557,1.2556,1.2556,24,12,0
1274,1715624340,1.25559,1.25571,1.25559,1.25569,34,12,0
1275,1715624400,1.25568,1.2557,1.25553,1.2556,41,12,0
1276,1715624460,1.25559,1.25567,1.25558,1.25561,42,12,0
1277,1715624520,1.25559,1.25566,1.25555,1.25565,25,12,0
1278,1715624580,1.25565,1.25567,1.25559,1.25565,26,12,0
1279,1715624640,1.25565,1.2557,1.25565,1.25568,30,12,0
1280,1715624700,1.25566,1.25567,1.2555399999999999,1.25559,33,12,0
1281,1715624760,1.25559,1.25572,1.2555399999999999,1.25567,42,12,0
1282,1715624820,1.25564,1.2557,1.25564,1.25565,31,12,0
1283,1715624880,1.25567,1.2557800000000001,1.25565,1.25575,36,12,0
1284,1715624940,1.2557800000000001,1.2558099999999999,1.25567,1.25569,31,12,0
1285,1715625000,1.2557,1.25574,1.25556,1.25559,48,12,0
1286,1715625060,1.25559,1.25568,1.25558,1.25566,35,12,0
1287,1715625120,1.25569,1.25583,1.25569,1.25579,38,12,0
1288,1715625180,1.2557800000000001,1.2558,1.25574,1.25575,24,12,0
1289,1715625240,1.25575,1.2559,1.25574,1.25589,34,12,0
1290,1715625300,1.25589,1.25604,1.25587,1.25602,33,12,0
1291,1715625360,1.25601,1.25603,1.25592,1.25597,33,12,0
1292,1715625420,1.25596,1.25604,1.25593,1.25596,27,12,0
1293,1715625480,1.25597,1.25599,1.25592,1.25594,32,12,0
1294,1715625540,1.25593,1.256,1.25592,1.256,30,12,0
1295,1715625600,1.25602,1.2560799999999999,1.25594,1.25602,39,12,0
1296,1715625660,1.25605,1.25609,1.25596,1.25598,34,12,0
1297,1715625720,1.25598,1.25602,1.25596,1.25601,28,12,0
1298,1715625780,1.25602,1.25602,1.25586,1.2558799999999999,32,12,0
1299,1715625840,1.25586,1.25592,1.25583,1.2559,30,12,0
1300,1715625900,1.2559,1.256,1.2558799999999999,1.25596,20,12,0
1301,1715625960,1.256,1.25602,1.25597,1.25597,29,12,0
1302,1715626020,1.25599,1.25602,1.25595,1.25598,33,12,0
1303,1715626080,1.256,1.256,1.25593,1.25599,30,12,0
1304,1715626140,1.25599,1.256,1.25586,1.2558799999999999,24,12,0
1305,1715626200,1.25587,1.2558799999999999,1.25577,1.25579,26,12,0
1306,1715626260,1.2558,1.256,1.2557800000000001,1.25599,26,12,0
1307,1715626320,1.256,1.25601,1.25595,1.25595,21,12,0
1308,1715626380,1.25595,1.25595,1.25567,1.25572,42,12,0
1309,1715626440,1.25571,1.25575,1.25567,1.25572,28,12,0
1310,1715626500,1.25571,1.25572,1.25558,1.25571,36,12,0
